,Attendees,Sex,Average_height,Average_weight,Sport,Team
3242,9,F,170.44444444444446,63.22222222222222,Fencing,Netherlands
3243,9,M,178.11111111111111,85.77777777777777,Fencing,South Africa
3244,9,F,172.33333333333334,59.888888888888886,Fencing,Tunisia
3245,9,M,165.55555555555554,60.888888888888886,Figure Skating,Australia
3246,9,F,162.33333333333334,51.0,Figure Skating,France-1
3247,9,M,177.77777777777777,71.55555555555556,Figure Skating,France-1
3248,9,F,159.66666666666666,47.22222222222222,Figure Skating,South Korea
3249,9,F,159.11111111111111,48.77777777777778,Figure Skating,Soviet Union
3250,9,F,159.55555555555554,46.22222222222222,Figure Skating,Soviet Union-1
3251,9,M,177.33333333333334,67.77777777777777,Figure Skating,Switzerland
3252,9,F,168.22222222222223,63.333333333333336,Freestyle Skiing,Great Britain
3253,9,M,187.88888888888889,109.22222222222223,Judo,Estonia
3254,9,F,167.55555555555554,64.0,Luge,Slovakia
3255,9,M,179.88888888888889,72.77777777777777,Modern Pentathlon,Chile
3256,9,F,168.0,56.888888888888886,Modern Pentathlon,China
3257,9,M,178.33333333333334,72.11111111111111,Modern Pentathlon,Portugal
3258,9,M,187.77777777777777,75.77777777777777,Modern Pentathlon,Ukraine
3259,9,M,178.66666666666666,69.33333333333333,Nordic Combined,Ukraine
3260,9,F,172.33333333333334,59.22222222222222,Rowing,Brazil
3261,9,M,172.22222222222223,72.77777777777777,Sailing,Indonesia
3262,9,F,168.44444444444446,63.0,Sailing,Mexico
3263,9,F,169.55555555555554,63.44444444444444,Sailing,Portugal
3264,9,M,177.44444444444446,82.11111111111111,Sailing,Seychelles
3265,9,F,162.77777777777777,59.0,Shooting,Albania
3266,9,M,177.55555555555554,83.66666666666667,Shooting,Andorra
3267,9,M,178.11111111111111,85.66666666666667,Shooting,Armenia
3268,9,M,168.55555555555554,80.77777777777777,Shooting,Dominican Republic
3269,9,F,163.0,59.77777777777778,Shooting,Soviet Union
3270,9,F,164.66666666666666,57.111111111111114,Short Track Speed Skating,Australia
3271,9,M,178.88888888888889,73.11111111111111,Short Track Speed Skating,Poland
3272,9,F,165.66666666666666,62.0,Skeleton,Canada
3273,9,M,180.88888888888889,78.77777777777777,Skeleton,Germany
3274,9,F,163.88888888888889,59.44444444444444,Snowboarding,China
3275,9,F,165.77777777777777,62.666666666666664,Snowboarding,Great Britain
3276,9,M,186.0,85.77777777777777,Speed Skating,Yugoslavia
3277,9,F,178.22222222222223,68.11111111111111,Swimming,Bolivia
3278,9,M,182.77777777777777,75.22222222222223,Swimming,India
3279,9,M,184.66666666666666,74.66666666666667,Swimming,Kenya
3280,9,M,179.77777777777777,72.66666666666667,Swimming,Macedonia
3281,9,F,156.44444444444446,52.666666666666664,Swimming,Madagascar
3282,9,M,178.22222222222223,72.88888888888889,Swimming,Madagascar
3283,9,M,175.44444444444446,68.0,Swimming,Mozambique
3284,9,F,164.44444444444446,53.44444444444444,Swimming,Suriname
3285,9,M,179.11111111111111,74.77777777777777,Swimming,Zambia
3286,9,M,173.66666666666666,72.55555555555556,Table Tennis,Cuba
3287,9,F,169.55555555555554,60.333333333333336,Table Tennis,Czech Republic
3288,9,M,183.0,74.66666666666667,Table Tennis,Denmark
3289,9,F,160.0,58.0,Table Tennis,New Zealand
3290,9,M,167.22222222222223,63.333333333333336,Table Tennis,North Korea
3291,9,F,174.11111111111111,61.888888888888886,Taekwondo,Croatia
3292,9,F,175.55555555555554,72.33333333333333,Taekwondo,France
3293,9,M,183.77777777777777,76.55555555555556,Taekwondo,Great Britain
3294,9,M,179.88888888888889,66.22222222222223,Taekwondo,Mexico
3295,9,F,172.88888888888889,65.33333333333333,Taekwondo,Morocco
3296,9,F,172.11111111111111,60.0,Taekwondo,United States
3297,9,M,186.55555555555554,79.55555555555556,Taekwondo,United States
3298,9,F,169.77777777777777,60.77777777777778,Tennis,Brazil
3299,9,M,185.0,83.22222222222223,Tennis,Hungary
3300,9,F,167.66666666666666,61.333333333333336,Tennis,Spain-1
3301,9,M,181.44444444444446,77.0,Tennis,Spain-1
3302,9,F,164.33333333333334,56.77777777777778,Tennis,Thailand
3303,9,F,165.77777777777777,53.55555555555556,Triathlon,Brazil
3304,9,F,165.88888888888889,51.111111111111114,Triathlon,Czech Republic
3305,9,F,166.55555555555554,54.44444444444444,Triathlon,Netherlands
3306,9,F,166.22222222222223,53.55555555555556,Triathlon,New Zealand
3307,9,M,199.88888888888889,94.0,Volleyball,Unified Team
3308,9,M,184.88888888888889,92.11111111111111,Water Polo,Argentina
3309,9,F,160.11111111111111,60.111111111111114,Weightlifting,Bulgaria
3310,9,F,160.44444444444446,62.22222222222222,Weightlifting,Canada
3311,9,M,174.11111111111111,85.88888888888889,Weightlifting,Ecuador
3312,9,F,158.0,67.33333333333333,Weightlifting,Venezuela
3313,9,M,172.88888888888889,82.55555555555556,Wrestling,Tajikistan
3314,8,F,166.5,65.0,Alpine Skiing,Belarus
3315,8,F,168.75,67.25,Alpine Skiing,Ireland
3316,8,M,183.625,78.5,Alpine Skiing,Ireland
3317,8,F,164.625,60.25,Alpine Skiing,Latvia
3318,8,M,179.0,80.25,Alpine Skiing,Macedonia
3319,8,M,192.0,92.0,Alpine Skiing,Senegal
3320,8,F,169.375,61.25,Alpine Skiing,Serbia and Montenegro
3321,8,F,163.125,58.25,Alpine Skiing,South Korea
3322,8,F,170.5,67.0,Alpine Skiing,Unified Team
3323,8,F,170.375,62.125,Archery,Denmark
3324,8,F,177.125,70.75,Archery,South Africa
3325,8,M,181.75,78.75,Archery,Zimbabwe
3326,8,M,174.125,63.875,Athletics,Andorra
3327,8,F,161.25,51.75,Athletics,Angola
3328,8,F,167.875,57.0,Athletics,Armenia
3329,8,F,167.0,50.75,Athletics,Bosnia and Herzegovina
3330,8,F,170.125,60.875,Athletics,Burkina Faso
3331,8,F,168.25,52.125,Athletics,Burundi
3332,8,F,158.375,53.625,Athletics,Cambodia
3333,8,F,160.75,60.0,Athletics,Gabon
3334,8,F,175.375,75.75,Athletics,Georgia
3335,8,F,168.25,57.0,Athletics,Lebanon
3336,8,F,166.375,56.875,Athletics,Mauritius
3337,8,F,157.625,50.125,Athletics,Nepal
3338,8,F,174.5,59.125,Athletics,Syria
3339,8,F,174.125,77.75,Athletics,Tonga
3340,8,F,163.5,55.0,Athletics,Vanuatu
3341,8,F,165.75,60.125,Badminton,Indonesia-2
3342,8,M,194.25,88.5,Beach Volleyball,Germany-1
3343,8,M,194.25,88.25,Beach Volleyball,Germany-2
3344,8,F,179.375,66.25,Beach Volleyball,Italy
3345,8,M,192.5,88.75,Beach Volleyball,Italy
3346,8,F,166.75,63.25,Biathlon,Australia
3347,8,M,180.875,70.25,Biathlon,Lithuania
3348,8,M,175.5,67.25,Biathlon,Spain
3349,8,M,183.875,91.125,Bobsleigh,Bosnia and Herzegovina
3350,8,M,182.5,98.75,Bobsleigh,Canada-3
3351,8,F,180.0,78.25,Bobsleigh,Germany-1
3352,8,F,179.5,75.75,Bobsleigh,Germany-2
3353,8,M,181.875,85.125,Bobsleigh,Greece
3354,8,M,186.75,96.25,Bobsleigh,Puerto Rico
3355,8,M,185.125,92.75,Bobsleigh,Russia-3
3356,8,F,168.875,73.75,Bobsleigh,United States-1
3357,8,F,169.5,72.25,Bobsleigh,United States-2
3358,8,M,184.25,98.375,Bobsleigh,United States-3
3359,8,M,172.5,59.125,Boxing,Botswana
3360,8,M,188.75,87.125,Boxing,Croatia
3361,8,M,171.375,62.875,Boxing,Moldova
3362,8,M,176.625,71.375,Boxing,Sierra Leone
3363,8,M,169.5,59.875,Boxing,Togo
3364,8,M,169.25,61.625,Boxing,Zimbabwe
3365,8,F,173.75,64.75,Canoeing,Belgium
3366,8,M,172.875,72.625,Canoeing,Czech Republic-1
3367,8,M,174.125,71.5,Canoeing,Czech Republic-2
3368,8,M,180.5,82.25,Canoeing,Luxembourg
3369,8,M,178.125,78.875,Canoeing,Moldova
3370,8,F,165.125,60.375,Canoeing,South Korea
3371,8,M,180.75,72.75,Cross Country Skiing,Macedonia
3372,8,F,164.5,62.5,Curling,China
3373,8,M,163.75,54.625,Cycling,Cambodia
3374,8,M,179.0,66.625,Cycling,Croatia
3375,8,F,162.0,51.25,Cycling,El Salvador
3376,8,F,164.75,57.875,Cycling,Hong Kong
3377,8,M,181.625,75.5,Cycling,Liechtenstein
3378,8,M,175.875,69.5,Cycling,Namibia
3379,8,M,176.75,73.0,Cycling,Zimbabwe
3380,8,F,157.75,52.125,Diving,Argentina
3381,8,F,163.0,63.625,Diving,Czechoslovakia
3382,8,M,161.875,55.75,Diving,North Korea
3383,8,M,168.125,67.125,Diving,Puerto Rico
3384,8,F,167.25,59.0,Equestrianism,Poland
3385,8,M,185.25,81.5,Equestrianism,Qatar
3386,8,F,166.375,58.5,Fencing,Belgium
3387,8,M,183.0,82.5,Fencing,Chile
3388,8,M,173.5,65.75,Fencing,Chinese Taipei
3389,8,M,189.125,81.0,Fencing,Denmark
3390,8,F,172.625,62.0,Fencing,East Germany
3391,8,F,170.25,66.375,Fencing,Unified Team
3392,8,M,183.5,87.25,Fencing,Uruguay
3393,8,M,172.75,67.0,Figure Skating,Bulgaria
3394,8,F,155.875,48.75,Figure Skating,Canada-3
3395,8,M,179.0,77.125,Figure Skating,Canada-3
3396,8,F,166.375,53.375,Figure Skating,Czechoslovakia
3397,8,M,178.75,72.0,Figure Skating,Finland
3398,8,F,158.125,47.75,Figure Skating,Germany-1
3399,8,M,174.875,72.25,Figure Skating,Germany-1
3400,8,M,176.625,70.875,Figure Skating,Germany-2
3401,8,M,173.25,65.5,Figure Skating,Kazakhstan
3402,8,M,174.125,66.25,Figure Skating,South Korea
3403,8,F,159.5,48.875,Figure Skating,Soviet Union-2
3404,8,M,173.25,71.125,Figure Skating,Soviet Union-2
3405,8,M,178.875,77.625,Freestyle Skiing,Czech Republic
3406,8,F,160.0,54.0,Gymnastics,Chile
3407,8,F,147.0,44.0,Gymnastics,Colombia
3408,8,M,172.0,68.0,Gymnastics,Tunisia
3409,8,M,179.5,79.0,Hockey,Unified Team
3410,8,M,170.125,66.25,Judo,Ecuador
3411,8,F,167.0,61.6875,Judo,Finland
3412,8,F,163.5,59.125,Judo,Greece
3413,8,F,163.0,59.0,Judo,Israel
3414,8,M,171.125,71.75,Judo,Madagascar
3415,8,M,174.625,79.875,Judo,Moldova
3416,8,M,172.625,71.25,Judo,Monaco
3417,8,M,173.0,70.375,Judo,San Marino
3418,8,F,161.5,60.5,Judo,Turkmenistan
3419,8,M,183.375,83.25,Luge,Bulgaria
3420,8,M,175.25,78.0,Luge,Chinese Taipei
3421,8,F,167.875,65.625,Luge,Czechoslovakia
3422,8,M,179.875,88.0,Luge,Latvia-1
3423,8,M,178.5,79.625,Luge,Latvia-2
3424,8,M,171.625,77.375,Luge,Poland-1
3425,8,M,172.875,76.0,Luge,Poland-2
3426,8,M,175.75,76.75,Luge,Soviet Union-2
3427,8,M,190.0,74.5,Modern Pentathlon,Bahrain
3428,8,F,168.75,59.0,Modern Pentathlon,Belarus
3429,8,F,169.75,57.0,Modern Pentathlon,Canada
3430,8,M,181.625,73.25,Modern Pentathlon,Czech Republic
3431,8,F,175.0,61.0,Modern Pentathlon,Germany
3432,8,M,181.0,77.5,Modern Pentathlon,Ireland
3433,8,F,172.5,62.75,Rowing,Austria
3434,8,F,177.625,72.625,Rowing,Norway
3435,8,F,171.125,61.375,Rowing,Spain
3436,8,F,167.75,60.625,Sailing,Austria
3437,8,M,175.625,77.375,Sailing,Pampero
3438,8,M,173.75,71.875,Shooting,Bahrain
3439,8,M,173.375,103.0,Shooting,Barbados
3440,8,M,173.625,87.125,Shooting,Ecuador
3441,8,F,163.25,54.625,Shooting,El Salvador
3442,8,M,178.0,88.0,Shooting,Estonia
3443,8,M,174.25,76.25,Shooting,Morocco
3444,8,F,163.0,53.875,Shooting,Portugal
3445,8,F,159.375,55.125,Shooting,Singapore
3446,8,F,162.375,60.0,Shooting,Unified Team
3447,8,M,172.875,72.75,Shooting,Uzbekistan
3448,8,F,164.5,59.25,Shooting,Venezuela
3449,8,M,175.375,74.0,Short Track Speed Skating,Norway
3450,8,M,174.375,79.25,Skeleton,Japan
3451,8,M,175.75,60.875,Ski Jumping,China
3452,8,M,175.5,71.5,Ski Jumping,Hungary
3453,8,F,166.5,60.5,Snowboarding,Czech Republic
3454,8,M,184.375,80.125,Swimming,Bermuda
3455,8,F,170.0,60.0,Swimming,Chile
3456,8,F,162.375,55.0,Swimming,Cuba
3457,8,F,174.375,65.75,Swimming,Latvia
3458,8,F,175.25,68.875,Swimming,Lithuania
3459,8,M,196.0,98.0,Swimming,Papua New Guinea
3460,8,F,176.5,64.25,Swimming,Serbia and Montenegro
3461,8,F,167.125,58.375,Swimming,Sri Lanka
3462,8,F,169.625,54.5,Synchronized Swimming,Belarus
3463,8,F,162.25,50.5,Synchronized Swimming,Israel
3464,8,F,169.25,51.5,Synchronized Swimming,Kazakhstan
3465,8,F,163.75,59.125,Table Tennis,China-1
3466,8,F,162.0,56.875,Table Tennis,China-2
3467,8,F,165.625,58.75,Table Tennis,Czechoslovakia
3468,8,F,154.0,51.375,Table Tennis,Dominican Republic
3469,8,M,177.125,68.0,Table Tennis,South Korea-1
3470,8,M,183.5,74.75,Table Tennis,Sweden-1
3471,8,M,177.375,64.875,Taekwondo,Chinese Taipei
3472,8,F,171.375,66.625,Taekwondo,Great Britain
3473,8,F,168.625,60.125,Taekwondo,Mexico
3474,8,F,165.75,53.9375,Taekwondo,Thailand
3475,8,F,174.25,66.5,Tennis,Australia-1
3476,8,F,170.5,65.625,Tennis,Australia-2
3477,8,F,172.125,61.625,Tennis,China-1
3478,8,F,170.875,61.5,Tennis,China-2
3479,8,M,185.75,77.625,Tennis,Greece
3480,8,F,168.0,53.875,Tennis,Madagascar
3481,8,F,175.0,67.0,Tennis,Russia-1
3482,8,F,177.5,61.5,Tennis,Russia-2
3483,8,F,177.125,61.25,Tennis,Serbia
3484,8,F,169.5,60.0,Tennis,Spain-2
3485,8,F,171.875,63.375,Tennis,Sweden
3486,8,F,159.125,54.375,Trampolining,Canada
3487,8,M,172.0,67.0,Trampolining,Russia
3488,8,F,165.125,52.5,Triathlon,Austria
3489,8,F,169.625,59.0,Triathlon,China
3490,8,M,179.25,68.75,Triathlon,Czech Republic
3491,8,F,168.25,56.625,Triathlon,South Africa
3492,8,M,184.125,71.125,Triathlon,Ukraine
3493,8,M,183.75,99.375,Tug-Of-War,United States
3494,8,F,185.375,75.875,Volleyball,Unified Team
3495,8,M,177.5,106.875,Weightlifting,Argentina
3496,8,F,160.875,69.125,Weightlifting,Australia
3497,8,M,176.5,90.0,Weightlifting,Denmark
3498,8,M,164.75,71.75,Weightlifting,Israel
3499,8,F,161.125,66.25,Weightlifting,Mexico
3500,8,M,160.0,61.125,Weightlifting,Mongolia
3501,8,M,171.375,74.75,Weightlifting,Morocco
3502,8,F,162.75,81.0,Weightlifting,Nigeria
3503,8,M,176.375,90.5625,Weightlifting,Slovakia
3504,8,M,168.75,75.5,Weightlifting,Turkmenistan
3505,8,F,160.0,54.5,Wrestling,Azerbaijan
3506,8,F,165.5,62.125,Wrestling,France
3507,8,M,174.625,81.125,Wrestling,Individual Olympic Athletes
3508,8,M,170.875,68.375,Wrestling,Ireland
3509,8,M,170.5,71.625,Wrestling,Macedonia
3510,8,F,164.625,61.75,Wrestling,Nigeria
3511,8,F,166.125,59.5,Wrestling,Poland
3512,8,F,156.125,56.375,Wrestling,Venezuela
3513,7,M,171.85714285714286,71.42857142857143,Alpine Skiing,Armenia
3514,7,M,180.71428571428572,85.71428571428571,Alpine Skiing,Denmark
3515,7,F,165.85714285714286,59.57142857142857,Alpine Skiing,Georgia
3516,7,F,164.57142857142858,62.0,Alpine Skiing,Greece
3517,7,F,166.85714285714286,57.714285714285715,Alpine Skiing,Kazakhstan
3518,7,F,162.85714285714286,59.714285714285715,Archery,Brazil
3519,7,F,164.57142857142858,63.285714285714285,Archery,Spain
3520,7,M,177.0,72.71428571428571,Archery,Switzerland
3521,7,F,169.14285714285714,59.714285714285715,Athletics,Belize
3522,7,M,183.0,68.28571428571429,Athletics,Cape Verde
3523,7,M,178.42857142857142,61.0,Athletics,Comoros
3524,7,F,162.28571428571428,51.714285714285715,Athletics,Congo (Kinshasa)
3525,7,M,178.57142857142858,75.0,Athletics,Cook Islands
3526,7,F,172.85714285714286,72.42857142857143,Athletics,Iran
3527,7,F,169.57142857142858,55.57142857142857,Athletics,Luxembourg
3528,7,F,173.85714285714286,55.57142857142857,Athletics,Saint Lucia
3529,7,F,170.85714285714286,64.14285714285714,Athletics,Saint Vincent and the Grenadines
3530,7,F,170.28571428571428,59.857142857142854,Athletics,Sudan
3531,7,F,163.71428571428572,55.42857142857143,Athletics,Zambia
3532,7,M,177.85714285714286,73.0,Badminton,Austria
3533,7,M,184.28571428571428,79.57142857142857,Badminton,Canada-1
3534,7,M,180.71428571428572,78.0,Badminton,Canada-2
3535,7,M,180.85714285714286,74.28571428571429,Badminton,France
3536,7,F,167.42857142857142,56.714285714285715,Badminton,Hungary
3537,7,F,163.85714285714286,57.142857142857146,Badminton,Indonesia-1
3538,7,M,183.42857142857142,78.28571428571429,Badminton,New Zealand
3539,7,M,178.71428571428572,73.57142857142857,Badminton,Spain
3540,7,M,183.85714285714286,81.71428571428571,Badminton,Ukraine
3541,7,F,178.28571428571428,67.57142857142857,Beach Volleyball,Netherlands
3542,7,F,170.57142857142858,60.714285714285715,Biathlon,Austria
3543,7,M,183.0,97.0,Bobsleigh,Bulgaria
3544,7,M,180.14285714285714,87.57142857142857,Bobsleigh,Russia
3545,7,M,181.57142857142858,91.0,Bobsleigh,Trinidad and Tobago
3546,7,M,170.0,61.42857142857143,Boxing,Angola
3547,7,M,172.42857142857142,64.57142857142857,Boxing,Bahamas
3548,7,M,177.71428571428572,68.42857142857143,Boxing,Barbados
3549,7,M,180.85714285714286,81.14285714285714,Boxing,Congo (Kinshasa)
3550,7,M,169.57142857142858,62.0,Boxing,Cote d'Ivoire
3551,7,M,177.42857142857142,74.14285714285714,Boxing,Czech Republic
3552,7,M,166.85714285714286,55.857142857142854,Boxing,Guatemala
3553,7,M,165.85714285714286,64.71428571428571,Boxing,Lesotho
3554,7,M,177.71428571428572,72.0,Boxing,Turkmenistan
3555,7,M,178.57142857142858,72.14285714285714,Canoeing,Individual Olympic Athletes
3556,7,F,174.57142857142858,68.57142857142857,Canoeing,Unified Team
3557,7,M,181.0,71.0,Cross Country Skiing,Andorra
3558,7,F,170.0,60.0,Cross Country Skiing,Australia
3559,7,F,160.71428571428572,55.285714285714285,Cycling,Chinese Taipei
3560,7,M,185.42857142857142,80.85714285714286,Cycling,Individual Olympic Athletes
3561,7,F,169.14285714285714,54.857142857142854,Cycling,Slovenia
3562,7,F,171.28571428571428,59.42857142857143,Cycling,West Germany
3563,7,F,156.57142857142858,49.142857142857146,Diving,Kazakhstan
3564,7,M,177.57142857142858,79.57142857142857,Diving,Zimbabwe
3565,7,M,176.85714285714286,70.57142857142857,Equestrianism,Egypt
3566,7,M,188.57142857142858,73.71428571428571,Fencing,Bahrain
3567,7,F,158.57142857142858,52.42857142857143,Fencing,Iran
3568,7,M,175.71428571428572,72.85714285714286,Fencing,Israel
3569,7,M,180.71428571428572,75.71428571428571,Fencing,Monaco
3570,7,M,166.14285714285714,60.714285714285715,Fencing,South Vietnam
3571,7,F,165.71428571428572,61.0,Fencing,Spain
3572,7,M,176.28571428571428,70.14285714285714,Figure Skating,East Germany
3573,7,M,176.14285714285714,67.28571428571429,Figure Skating,Estonia
3574,7,F,160.14285714285714,47.42857142857143,Figure Skating,France-2
3575,7,M,177.42857142857142,69.71428571428571,Figure Skating,France-2
3576,7,F,157.0,48.0,Figure Skating,Germany-2
3577,7,F,165.28571428571428,54.57142857142857,Figure Skating,Netherlands
3578,7,M,172.85714285714286,67.0,Figure Skating,Romania
3579,7,F,163.0,50.0,Figure Skating,Soviet Union-3
3580,7,F,161.71428571428572,53.142857142857146,Figure Skating,Sweden
3581,7,M,176.85714285714286,68.28571428571429,Figure Skating,Sweden
3582,7,F,163.28571428571428,49.714285714285715,Figure Skating,Ukraine-1
3583,7,M,184.42857142857142,78.42857142857143,Figure Skating,Ukraine-1
3584,7,M,176.57142857142858,71.57142857142857,Football,Estonia
3585,7,M,167.85714285714286,66.28571428571429,Football,Sudan
3586,7,M,160.0,66.0,Gymnastics,Barbados
3587,7,M,170.0,60.0,Gymnastics,Iran
3588,7,M,163.0,65.0,Gymnastics,Ireland
3589,7,M,173.0,65.0,Gymnastics,Liechtenstein
3590,7,M,168.0,87.0,Gymnastics,Lithuania
3591,7,M,165.0,65.0,Gymnastics,Malaysia
3592,7,M,168.0,61.0,Gymnastics,San Marino
3593,7,M,194.42857142857142,98.71428571428571,Handball,Unified Team
3594,7,M,171.71428571428572,63.857142857142854,Judo,Armenia
3595,7,F,168.42857142857142,79.71428571428571,Judo,Ecuador
3596,7,F,169.28571428571428,73.57142857142857,Judo,Gabon
3597,7,F,168.0,67.28571428571429,Judo,Senegal
3598,7,M,181.28571428571428,86.14285714285714,Judo,Slovakia
3599,7,F,164.42857142857142,58.285714285714285,Judo,Sweden
3600,7,M,181.71428571428572,87.71428571428571,Judo,Tajikistan
3601,7,M,177.71428571428572,85.28571428571429,Judo,Thailand
3602,7,F,169.0,66.71428571428571,Luge,Romania
3603,7,F,178.28571428571428,64.14285714285714,Modern Pentathlon,France
3604,7,M,177.28571428571428,69.85714285714286,Nordic Combined,Canada
3605,7,M,173.14285714285714,68.0,Nordic Combined,Unified Team
3606,7,F,163.28571428571428,44.285714285714285,Rhythmic Gymnastics,Hungary
3607,7,F,169.14285714285714,64.14285714285714,Sailing,Bermuda
3608,7,M,178.28571428571428,74.14285714285714,Sailing,Cuba
3609,7,F,167.42857142857142,62.142857142857146,Sailing,Estonia
3610,7,M,184.28571428571428,86.71428571428571,Sailing,Guatemala
3611,7,F,168.85714285714286,58.857142857142854,Sailing,Hong Kong
3612,7,M,183.42857142857142,79.14285714285714,Sailing,Lithuania
3613,7,M,174.42857142857142,70.85714285714286,Sailing,Slovakia
3614,7,F,160.85714285714286,53.285714285714285,Shooting,Argentina
3615,7,F,163.42857142857142,53.857142857142854,Shooting,Colombia
3616,7,F,162.42857142857142,59.142857142857146,Shooting,Ecuador
3617,7,F,168.28571428571428,64.57142857142857,Shooting,Individual Olympic Athletes
3618,7,F,152.57142857142858,51.714285714285715,Shooting,Indonesia
3619,7,F,167.42857142857142,71.85714285714286,Shooting,New Zealand
3620,7,F,167.0,65.57142857142857,Shooting,San Marino
3621,7,M,178.85714285714286,78.71428571428571,Shooting,Singapore
3622,7,M,183.42857142857142,85.42857142857143,Shooting,Trinidad and Tobago
3623,7,M,176.85714285714286,71.71428571428571,Short Track Speed Skating,Bulgaria
3624,7,F,160.0,54.0,Short Track Speed Skating,Romania
3625,7,M,188.0,86.0,Short Track Speed Skating,Sweden
3626,7,M,178.57142857142858,78.71428571428571,Short Track Speed Skating,Ukraine
3627,7,F,167.42857142857142,53.42857142857143,Short Track Speed Skating,Unified Team
3628,7,M,176.85714285714286,74.14285714285714,Skeleton,Austria
3629,7,M,178.71428571428572,81.14285714285714,Skeleton,Great Britain
3630,7,F,168.85714285714286,62.0,Skeleton,Russia
3631,7,M,184.71428571428572,82.42857142857143,Skeleton,Russia
3632,7,F,166.85714285714286,63.857142857142854,Skeleton,United States
3633,7,M,184.28571428571428,83.28571428571429,Snowboarding,Czech Republic
3634,7,M,180.85714285714286,76.57142857142857,Snowboarding,Great Britain
3635,7,M,179.28571428571428,75.57142857142857,Snowboarding,South Korea
3636,7,F,166.28571428571428,62.714285714285715,Speed Skating,Ukraine
3637,7,F,183.0,73.0,Speed Skating,Yugoslavia
3638,7,M,168.85714285714286,64.85714285714286,Swimming,Bangladesh
3639,7,F,166.42857142857142,58.142857142857146,Swimming,Lebanon
